feature_1,feature_2,correlation
profileRawMeanSessionTransactionFromCheckingCount,maritalStatusSingle,-0.20321593409231414
maritalStatusSingle,profileRawMeanSessionTransactionFromCheckingCount,-0.20321593409231414
profileRawStdSessionAction7Count,maritalStatusDivorced,0.2032086156005225
maritalStatusDivorced,profileRawStdSessionAction7Count,0.2032086156005225
profileRawMeanSessionAction2Count,profileRawAmountMax,0.20317943367624125
profileRawAmountMax,profileRawMeanSessionAction2Count,0.20317943367624125
profileRawMeanSessionAction0Count,profileRawStdSessionTransactionFromCreditCardCount,0.2031452574051475
profileRawStdSessionTransactionFromCreditCardCount,profileRawMeanSessionAction0Count,0.2031452574051475
profileSessionTransactionFromSavingsCountZScore,profileRawAmountPercentile90,0.20313512790301844
profileRawAmountPercentile90,profileSessionTransactionFromSavingsCountZScore,0.20313512790301844
homeLatitude,profileRawMeanSessionAction2Count,-0.2027622686005881
profileRawMeanSessionAction2Count,homeLatitude,-0.2027622686005881
profileAmountZScore,amountMax,0.20216747641458815
amountMax,profileAmountZScore,0.20216747641458815
maritalStatusDivorced,amountMax,-0.20211095998277503
amountMax,maritalStatusDivorced,-0.20211095998277503
profileSessionAction5CountZScore,transactionCount,0.20208719788917273
transactionCount,profileSessionAction5CountZScore,0.20208719788917273
profileSessionAction9CountZScore,amountAvg,0.2018040575621601
amountAvg,profileSessionAction9CountZScore,0.2018040575621601
profileRawMeanSessionAction6Count,action6Count,0.20155147606065782
action6Count,profileRawMeanSessionAction6Count,0.20155147606065782
maritalStatusMarried,profileRawStdSessionAction0Count,0.2012797305654414
profileRawStdSessionAction0Count,maritalStatusMarried,0.2012797305654414
profileRawMeanSessionTransactionFromCreditCardCount,profileRawStdSessionAction0Count,0.2012017251954433
profileRawStdSessionAction0Count,profileRawMeanSessionTransactionFromCreditCardCount,0.2012017251954433
profileRawMeanSessionAction1Count,profileRawInd,0.20104585536215352
profileRawInd,profileRawMeanSessionAction1Count,0.20104585536215352
profileSessionTransactionCountZScore,longitude,0.20097261271354916
longitude,profileSessionTransactionCountZScore,0.20097261271354916
profileRawStdSessionAction1Count,action6Count,0.20091466984892364
action6Count,profileRawStdSessionAction1Count,0.20091466984892364
profileRawStdSessionTransactionFromSavingsCount,homeLatitude,0.20084712818748862
homeLatitude,profileRawStdSessionTransactionFromSavingsCount,0.20084712818748862
secondsToTransaction,profileRawMeanSessionActionCount,0.20053841705390826
profileRawMeanSessionActionCount,secondsToTransaction,0.20053841705390826
profileRawMeanSessionTransactionCount,secondsToTransaction,0.20033800672306928
secondsToTransaction,profileRawMeanSessionTransactionCount,0.20033800672306928
amountMax,longitude,0.20014031061816168
longitude,amountMax,0.20014031061816168
profileSessionAction0CountZScore,profileRawStdSessionAction3Count,0.19966006023345742
profileRawStdSessionAction3Count,profileSessionAction0CountZScore,0.19966006023345742
profileSessionAction2CountZScore,recipientTransactionCount,0.19949528785141146
recipientTransactionCount,profileSessionAction2CountZScore,0.19949528785141146
action5Count,homeLongitude,0.19925089606769436
homeLongitude,action5Count,0.19925089606769436
profileRawSessionCount,action8Count,0.19909987628936338
action8Count,profileRawSessionCount,0.19909987628936338
longitude,action5Count,0.1990294399607257
action5Count,longitude,0.1990294399607257
profileRawMeanSessionAction8Count,avgActionDuration,0.19891625849688876
avgActionDuration,profileRawMeanSessionAction8Count,0.19891625849688876
distanceFromHome,profileRawMeanSecondsToTransaction,-0.19880272663214163
profileRawMeanSecondsToTransaction,distanceFromHome,-0.19880272663214163
genderMale,profileSessionAction4CountZScore,0.1988009062583083
profileSessionAction4CountZScore,genderMale,0.1988009062583083
actionCount,profileRawMeanSessionAction1Count,0.19853469011042596
profileRawMeanSessionAction1Count,actionCount,0.19853469011042596
action9Count,maritalStatusMarried,0.19818858064154438
maritalStatusMarried,action9Count,0.19818858064154438
profileRawMeanSessionTransactionFromCheckingCount,profileRawStdSessionAction8Count,0.19813725084381015
profileRawStdSessionAction8Count,profileRawMeanSessionTransactionFromCheckingCount,0.19813725084381015
profileAmountZScore,action7Count,0.19812745590376568
action7Count,profileAmountZScore,0.19812745590376568
profileRawMeanSessionAction1Count,longitude,0.19795921599542562
longitude,profileRawMeanSessionAction1Count,0.19795921599542562
homeLongitude,profileRecipientTxnCount,0.1979444407269366
profileRecipientTxnCount,homeLongitude,0.1979444407269366
profileSessionAction1CountZScore,action8Count,0.19773767669577916
action8Count,profileSessionAction1CountZScore,0.19773767669577916
profileRawStdSessionAction1Count,secondsToTransaction,0.19757901538482855
secondsToTransaction,profileRawStdSessionAction1Count,0.19757901538482855
profileSessionAction1CountZScore,action3Count,0.19756311933927687
action3Count,profileSessionAction1CountZScore,0.19756311933927687
profileRawStdSessionAction1Count,profileRawInd,0.1974604646855473
profileRawInd,profileRawStdSessionAction1Count,0.1974604646855473
profileSessionTransactionFromCheckingCountZScore,genderMale,0.19727719986325007
genderMale,profileSessionTransactionFromCheckingCountZScore,0.19727719986325007
profileRawAmountMax,profileRawStdSessionAction1Count,0.19721638172195477
profileRawStdSessionAction1Count,profileRawAmountMax,0.19721638172195477
profileRawStdSessionAction0Count,profileRawMeanSessionAction5Count,0.19706593033344366
profileRawMeanSessionAction5Count,profileRawStdSessionAction0Count,0.19706593033344366
profileRawStdSessionAction7Count,homeLatitude,-0.1970427624508656
homeLatitude,profileRawStdSessionAction7Count,-0.1970427624508656
action5Count,profileRawMeanSessionAction4Count,0.19661249020946506
profileRawMeanSessionAction4Count,action5Count,0.19661249020946506
profileSessionActionCountZScore,amountAvg,0.19637260613417534
amountAvg,profileSessionActionCountZScore,0.19637260613417534
profileRawStdSessionAction4Count,action5Count,0.1963385935097626
action5Count,profileRawStdSessionAction4Count,0.1963385935097626
maritalStatusDivorced,genderMale,-0.19630039292192425
genderMale,maritalStatusDivorced,-0.19630039292192425
action1Count,profileRawAmountMax,0.19627410347244603
profileRawAmountMax,action1Count,0.19627410347244603
profileRawMeanSecondsToTransaction,homeLatitude,-0.19615596591098708
homeLatitude,profileRawMeanSecondsToTransaction,-0.19615596591098708
profileRawStdSessionTransactionFromCreditCardCount,profileRawMeanSessionTransactionFromSavingsCount,0.19604856632750794
profileRawMeanSessionTransactionFromSavingsCount,profileRawStdSessionTransactionFromCreditCardCount,0.19604856632750794
profileRawMeanSessionActionCount,profileRawMeanSessionTransactionFromSavingsCount,0.195879224111597
profileRawMeanSessionTransactionFromSavingsCount,profileRawMeanSessionActionCount,0.195879224111597
profileRawStdSessionAction1Count,longitude,0.19567778199867275
longitude,profileRawStdSessionAction1Count,0.19567778199867275
profileRawAmountMax,profileRawMeanSessionTransactionFromSavingsCount,0.19567578802794938
profileRawMeanSessionTransactionFromSavingsCount,profileRawAmountMax,0.19567578802794938
maritalStatusSingle,profileRawStdSessionTransactionFromCheckingCount,-0.19554548242102043
profileRawStdSessionTransactionFromCheckingCount,maritalStatusSingle,-0.19554548242102043
profileSessionAction7CountZScore,longitude,0.19513478645593543
longitude,profileSessionAction7CountZScore,0.19513478645593543
action6Count,action8Count,0.19459231393762516
action8Count,action6Count,0.19459231393762516
accountTypeChecking,profileRawStdSessionTransactionFromSavingsCount,-0.19430538732476446
profileRawStdSessionTransactionFromSavingsCount,accountTypeChecking,-0.19430538732476446
profileRawMeanSessionTransactionCount,profileRawAmountStd,0.19418314182772814
profileRawAmountStd,profileRawMeanSessionTransactionCount,0.19418314182772814
secondsToTransaction,profileRawMeanSessionAction7Count,0.19407511280193993
profileRawMeanSessionAction7Count,secondsToTransaction,0.19407511280193993
action0Count,genderMale,0.19407159371798127
genderMale,action0Count,0.19407159371798127
profileRawSessionCount,action7Count,-0.19369282908206298
action7Count,profileRawSessionCount,-0.19369282908206298
maritalStatusDivorced,amountSum,-0.19328850309882759
amountSum,maritalStatusDivorced,-0.19328850309882759
profileRawMeanSessionTransactionFromSavingsCount,maritalStatusSingle,0.192529345772913
maritalStatusSingle,profileRawMeanSessionTransactionFromSavingsCount,0.192529345772913
profileSessionTransactionFromCreditCardCountZScore,transactionCount,0.1924841353574199
transactionCount,profileSessionTransactionFromCreditCardCountZScore,0.1924841353574199
amountMod500,age,-0.19237488604707273
age,amountMod500,-0.19237488604707273
profileSecondsToTransactionZScore,action2Count,0.19236468085963365
action2Count,profileSecondsToTransactionZScore,0.19236468085963365
secondsToTransaction,profileRawMeanSessionAction2Count,0.19232298025633984
profileRawMeanSessionAction2Count,secondsToTransaction,0.19232298025633984
profileSessionTransactionFromCheckingCountZScore,action3Count,0.1921820737158676
action3Count,profileSessionTransactionFromCheckingCountZScore,0.1921820737158676
homeLatitude,profileRawStdSessionAction2Count,-0.1920506980447459
profileRawStdSessionAction2Count,homeLatitude,-0.1920506980447459
secondsToTransaction,profileRecipientTxnCount,0.1918182063023027
profileRecipientTxnCount,secondsToTransaction,0.1918182063023027
profileRawMeanSessionAction8Count,profileRawMeanSessionAction2Count,0.1915351999813198
profileRawMeanSessionAction2Count,profileRawMeanSessionAction8Count,0.1915351999813198
dayOfWeek,action9Count,0.1914702744675845
action9Count,dayOfWeek,0.1914702744675845
genderMale,profileSessionTransactionCountZScore,0.1914365547045094
profileSessionTransactionCountZScore,genderMale,0.1914365547045094
profileRawStdSessionTransactionFromSavingsCount,profileSessionTransactionFromSavingsCountZScore,0.19091926185722619
profileSessionTransactionFromSavingsCountZScore,profileRawStdSessionTransactionFromSavingsCount,0.19091926185722619
profileSessionAction1CountZScore,profileRawMeanSessionTransactionFromCreditCardCount,0.19069944411450349
profileRawMeanSessionTransactionFromCreditCardCount,profileSessionAction1CountZScore,0.19069944411450349
action1Count,hour,-0.1904022138597918
hour,action1Count,-0.1904022138597918
profileRawMeanSessionTransactionCount,distanceFromHome,-0.1903714672050033
distanceFromHome,profileRawMeanSessionTransactionCount,-0.1903714672050033
profileRawInd,amountAvg,-0.19004978412520712
amountAvg,profileRawInd,-0.19004978412520712
hour,action5Count,-0.19000803095169605
action5Count,hour,-0.19000803095169605
profileSecondsToTransactionZScore,profileSessionAction5CountZScore,0.18993253571978613
profileSessionAction5CountZScore,profileSecondsToTransactionZScore,0.18993253571978613
homeLatitude,profileRawTransactionCount,-0.18992939372679857
profileRawTransactionCount,homeLatitude,-0.18992939372679857
profileRawAmountAvg,profileSessionAction1CountZScore,0.18963584693831692
profileSessionAction1CountZScore,profileRawAmountAvg,0.18963584693831692
profileRawMeanSessionActionCount,distanceFromHome,-0.1893639743197638
distanceFromHome,profileRawMeanSessionActionCount,-0.1893639743197638
profileRawMeanSessionAction3Count,action7Count,-0.1890393197669812
action7Count,profileRawMeanSessionAction3Count,-0.1890393197669812
profileRawMeanSessionAction6Count,profileRawStdSessionTransactionFromSavingsCount,0.1887006951996518
profileRawStdSessionTransactionFromSavingsCount,profileRawMeanSessionAction6Count,0.1887006951996518
profileSessionAction1CountZScore,profileRawAmountPercentile90,0.18841004353561208
profileRawAmountPercentile90,profileSessionAction1CountZScore,0.18841004353561208
profileRawStdSessionAction8Count,profileRawStdSessionAction2Count,0.18840710639329333
profileRawStdSessionAction2Count,profileRawStdSessionAction8Count,0.18840710639329333
distanceFromHome,secondsToTransaction,0.1880987659902683
secondsToTransaction,distanceFromHome,0.1880987659902683
profileSessionActionCountZScore,longitude,0.1880841347288301
longitude,profileSessionActionCountZScore,0.1880841347288301
hour,profileSessionAction8CountZScore,0.18795787204783598
profileSessionAction8CountZScore,hour,0.18795787204783598
profileSessionAction4CountZScore,longitude,0.18793630770522074
longitude,profileSessionAction4CountZScore,0.18793630770522074
profileRawStdSessionAction3Count,action7Count,-0.18785356141034748
action7Count,profileRawStdSessionAction3Count,-0.18785356141034748
profileSessionAction8CountZScore,action4Count,0.1877538090879558
action4Count,profileSessionAction8CountZScore,0.1877538090879558
profileRawMeanSessionTransactionFromSavingsCount,latitude,0.18773335874849414
latitude,profileRawMeanSessionTransactionFromSavingsCount,0.18773335874849414
longitude,recipientTransactionCount,0.18770945728032165
recipientTransactionCount,longitude,0.18770945728032165
maritalStatusMarried,profileRawStdSessionAction3Count,0.1876707675598894
profileRawStdSessionAction3Count,maritalStatusMarried,0.1876707675598894
action9Count,age,-0.187474652047131
age,action9Count,-0.187474652047131
profileRawStdSessionAction8Count,homeLatitude,0.18730940745284408
homeLatitude,profileRawStdSessionAction8Count,0.18730940745284408
homeLatitude,profileRawStdSessionAction6Count,-0.18725932643330684
profileRawStdSessionAction6Count,homeLatitude,-0.18725932643330684
action0Count,longitude,0.18715613960182903
longitude,action0Count,0.18715613960182903
avgActionDuration,profileRawMeanSessionAction3Count,0.18693959032688398
profileRawMeanSessionAction3Count,avgActionDuration,0.18693959032688398
action7Count,profileSessionAction5CountZScore,0.18672361243378877
profileSessionAction5CountZScore,action7Count,0.18672361243378877
action1Count,profileSessionAction6CountZScore,0.1864765056186221
profileSessionAction6CountZScore,action1Count,0.1864765056186221
profileRawMeanSessionAction1Count,repeatedRecipientCount,0.18647362485302513
repeatedRecipientCount,profileRawMeanSessionAction1Count,0.18647362485302513
secondsToTransaction,profileRawStdSessionTransactionFromCheckingCount,0.1864693650944677
profileRawStdSessionTransactionFromCheckingCount,secondsToTransaction,0.1864693650944677
maritalStatusMarried,latitude,0.18622430184325955
